"b_id";"sg_id";"azimuth";"slope";"geometry"
17749;84099;173.54584156483094;8.887425156865845;POLYGON ((721730.42 5365132.69, 721733.392 5365133.025, 721733.086 5365136.01, 721730.107 5365135.673, 721730.42 5365132.69))
17815;84320;;0.0;POLYGON ((721837.486 5365221.582, 721841.1 5365222.073, 721840.272 5365228.176, 721836.606 5365227.713, 721837.486 5365221.582))
18466;87444;;0.0;POLYGON ((721786.942 5365183.32, 721792.102 5365185.736, 721792.377 5365185.867, 721789.82 5365191.302, 721784.395 5365188.756, 721786.942 5365183.32))
17221;81471;;0.0;POLYGON ((721627.408 5365122.878, 721627.927 5365122.929, 721627.893 5365123.278, 721634.19 5365123.985, 721633.625 5365128.938, 721626.731 5365128.147, 721627.408 5365122.878))
17871;84540;79.25354770458478;19.18823717011452;POLYGON ((721849.06 5365285.916, 721851.864 5365286.407, 721851.95 5365286.423, 721850.92 5365291.85, 721848.063 5365291.142, 721849.06 5365285.916))
17871;84625;-100.74845971769169;19.174245124871064;POLYGON ((721854.834 5365286.974, 721853.774 5365292.558, 721850.92 5365291.85, 721851.95 5365286.423, 721854.834 5365286.974))
18440;87225;-55.895503675708014;18.18906793320319;POLYGON ((721983.992 5365325.991, 721985.97 5365328.912, 721983.884 5365330.315, 721981.911 5365327.401, 721983.992 5365325.991))
18440;87262;124.10099331764013;18.187076219300707;POLYGON ((721981.911 5365327.401, 721983.884 5365330.315, 721981.796 5365331.721, 721979.829 5365328.811, 721981.911 5365327.401))
18531;87811;-124.71260959315018;27.053098645038766;POLYGON ((721648.873 5365173.156, 721653.634 5365176.453, 721645.793 5365187.787, 721642.508 5365185.517, 721642.083 5365186.13, 721640.598 5365185.101, 721648.873 5365173.156))
18616;88052;56.652920602429134;25.62573818438564;POLYGON ((721616.063 5365000.181, 721617.739 5365001.288, 721614.481 5365006.241, 721612.803 5365005.135, 721616.063 5365000.181))
17940;84927;-27.28507148359938;46.33342795504533;POLYGON ((721190.575 5365553.838, 721190.808 5365553.388, 721197.956 5365557.076, 721196.56 5365559.739, 721184.984 5365553.768, 721186.129 5365551.545, 721190.575 5365553.838))
17940;85016;-27.317831194983512;17.89672709574785;POLYGON ((721192.186 5365550.712, 721199.334 5365554.446, 721197.956 5365557.076, 721190.808 5365553.388, 721192.186 5365550.712))
17940;85182;152.71492851640062;45.22331965225488;POLYGON ((721196.56 5365559.739, 721194.671 5365563.341, 721183.12 5365557.384, 721184.984 5365553.768, 721196.56 5365559.739))
17272;81758;129.59330340246237;35.98519595507923;POLYGON ((721947.182 5365284.681, 721951.355 5365289.726, 721948.244 5365292.268, 721944.059 5365287.208, 721947.182 5365284.681))
17326;81957;-161.95845489049267;35.11263522818074;POLYGON ((721712.122 5365178.63, 721713.167 5365182.011, 721710.014 5365183.038, 721709.987 5365182.947, 721708.986 5365179.653, 721712.122 5365178.63))
17326;82044;18.042881095281132;35.105636959761014;POLYGON ((721711.08 5365175.253, 721712.122 5365178.63, 721708.986 5365179.653, 721708.17 5365176.97, 721707.949 5365176.24, 721711.08 5365175.253))
17940;85231;-27.39984608149831;11.015648417169729;POLYGON ((721190.575 5365553.838, 721186.129 5365551.545, 721188.982 5365546.011, 721193.407 5365548.316, 721192.163 5365550.7, 721192.186 5365550.712, 721190.575 5365553.838))
18053;85367;115.771589567136;30.149615011189624;POLYGON ((721075.657 5365984.313, 721080.443 5365994.226, 721076.297 5365996.231, 721071.509 5365986.314, 721075.657 5365984.313))
18053;85421;-64.23492878214417;30.149522009627347;POLYGON ((721079.803 5365982.313, 721084.591 5365992.221, 721080.443 5365994.226, 721075.657 5365984.313, 721079.803 5365982.313))
17387;82437;;0.0;POLYGON ((721957.495 5365334.051, 721963.489 5365335.105, 721963.31 5365336.089, 721957.327 5365335.035, 721957.495 5365334.051))
17387;82308;-99.98400332931521;24.860703226432662;POLYGON ((721960.769 5365347.251, 721960.409 5365349.296, 721958.346 5365346.824, 721960.769 5365347.251))
17387;82384;-9.971660474409504;23.363257351749752;POLYGON ((721952.715 5365334.225, 721957.327 5365335.035, 721963.31 5365336.089, 721967.922 5365336.901, 721967.892 5365337.072, 721961.477 5365341.57, 721957.222 5365340.823, 721952.691 5365334.362, 721952.715 5365334.225))
18616;88154;-123.3362454512112;25.627409847053315;POLYGON ((721617.739 5365001.288, 721619.418 5365002.396, 721618.79 5365003.352, 721616.156 5365007.346, 721614.481 5365006.241, 721617.739 5365001.288))
18616;88169;146.59876311094655;31.780003772195478;POLYGON ((721616.156 5365007.346, 721615.534 5365008.289, 721612.178 5365006.084, 721612.803 5365005.135, 721616.156 5365007.346))
18678;88328;;0.0;POLYGON ((721315.576 5365463.286, 721318.614 5365465.951, 721315.48 5365468.747, 721312.767 5365465.794, 721315.576 5365463.286))
18678;88414;;0.0;POLYGON ((721307.845 5365459.993, 721308.374 5365460.564, 721310.067 5365458.999, 721314.374 5365462.232, 721315.576 5365463.286, 721312.767 5365465.794, 721315.48 5365468.747, 721318.614 5365465.951, 721321.612 5365468.583, 721321.132 5365469.085, 721315.956 5365473.705, 721305.953 5365462.821, 721307.511 5365461.371, 721306.984 5365460.79, 721307.845 5365459.993))
18119;85707;61.27048897700939;33.453121214022104;POLYGON ((721372.842 5365403.717, 721375.493 5365405.153, 721372.55 5365410.522, 721369.888 5365409.106, 721372.842 5365403.717))
18119;85735;-118.7292079994231;33.45340355305827;POLYGON ((721375.493 5365405.153, 721378.144 5365406.589, 721375.211 5365411.939, 721372.55 5365410.522, 721375.493 5365405.153))
18185;85969;35.013821692991286;35.173731919910836;POLYGON ((721928.549 5365258.541, 721931.445 5365262.631, 721926.171 5365266.328, 721923.259 5365262.247, 721928.549 5365258.541))
18185;86082;-144.96662077123898;35.18919575303944;POLYGON ((721934.334 5365266.712, 721929.085 5365270.411, 721926.171 5365266.328, 721931.445 5365262.631, 721934.334 5365266.712))
17387;82656;80.08506128884028;24.85670720287989;POLYGON ((721955.92 5365346.399, 721958.346 5365346.824, 721955.56 5365348.446, 721955.92 5365346.399))
17387;82883;170.0152499780712;28.762825364475248;POLYGON ((721955.56 5365348.446, 721958.346 5365346.824, 721960.409 5365349.296, 721960.346 5365349.653, 721955.495 5365348.813, 721955.56 5365348.446))
17387;83055;80.06872358380286;23.369172945386026;POLYGON ((721951.472 5365341.673, 721951.353 5365341.648, 721951.968 5365337.959, 721952.087 5365337.974, 721952.691 5365334.362, 721957.222 5365340.823, 721950.777 5365345.343, 721951.472 5365341.673))
18250;86302;-28.33368477594982;29.161764752852342;POLYGON ((721007.684 5365548.748, 721018.23 5365554.456, 721018.413 5365554.132, 721022.197 5365556.152, 721019.635 5365560.901, 721005.312 5365553.177, 721007.684 5365548.748))
18250;86378;151.6688250375966;29.16357141927766;POLYGON ((721004.606 5365554.494, 721005.312 5365553.177, 721019.635 5365560.901, 721017.07 5365565.652, 721002.76 5365557.925, 721004.606 5365554.494))
17387;83097;-99.94330244281497;23.363258256243512;POLYGON ((721967.892 5365337.072, 721967.264 5365340.678, 721967.383 5365340.703, 721966.728 5365344.39, 721966.609 5365344.365, 721965.978 5365347.99, 721961.477 5365341.57, 721967.892 5365337.072))
17387;83139;170.02108223507696;23.359597344785996;POLYGON ((721955.92 5365346.399, 721950.752 5365345.477, 721950.777 5365345.343, 721957.222 5365340.823, 721961.477 5365341.57, 721965.978 5365347.99, 721965.95 5365348.152, 721960.771 5365347.238, 721960.769 5365347.251, 721955.92 5365346.399))
18337;86740;-35.18836849788826;37.51642274882969;POLYGON ((721364.367 5365585.772, 721368.048 5365588.368, 721367.846 5365588.66, 721373.242 5365592.465, 721370.562 5365596.216, 721361.495 5365589.822, 721364.367 5365585.772))
18337;86780;144.808713744834;37.51801552923468;POLYGON ((721361.495 5365589.822, 721370.562 5365596.216, 721367.671 5365600.265, 721358.634 5365593.857, 721361.495 5365589.822))
17754;83959;153.1685316398133;32.99203089926238;POLYGON ((721592.082 5365438.33, 721597.918 5365441.282, 721597.209 5365442.678, 721596.798 5365443.473, 721590.978 5365440.53, 721592.082 5365438.33))
17754;84065;-26.834318290232005;32.99212235560812;POLYGON ((721594.116 5365434.277, 721599.975 5365437.241, 721599.921 5365437.339, 721597.918 5365441.282, 721592.082 5365438.33, 721594.116 5365434.277))
18416;87187;-108.85552011552934;35.00148924580764;POLYGON ((721575.17 5365363.616, 721578.463 5365364.826, 721577.377 5365368.006, 721574.085 5365366.796, 721575.17 5365363.616))
18416;87228;71.16061709475144;34.99341725000138;POLYGON ((721571.869 5365362.404, 721575.17 5365363.616, 721574.085 5365366.796, 721570.794 5365365.585, 721571.869 5365362.404))
18476;87510;173.382851546562;34.112024951318055;POLYGON ((721634.41 5365073.72, 721634.488 5365073.022, 721645.439 5365074.292, 721644.93 5365078.76, 721638.48 5365078.01, 721633.98 5365077.49, 721634.41 5365073.72))
17828;84311;83.47901142052928;41.40820976745554;POLYGON ((721627.927 5365122.929, 721629.374 5365109.002, 721633.573 5365109.471, 721631.942 5365123.733, 721627.893 5365123.278, 721627.927 5365122.929))
17828;84350;-96.52399389885554;41.40328894665188;POLYGON ((721631.942 5365123.733, 721633.573 5365109.471, 721637.695 5365109.931, 721637.222 5365114.066, 721637.132 5365114.053, 721635.974 5365124.186, 721631.942 5365123.733))
18476;87814;-6.6151065304083545;34.113635157130446;POLYGON ((721641.95 5365068.57, 721641.86 5365069.33, 721645.97 5365069.8, 721645.44 5365074.28, 721645.439 5365074.292, 721634.488 5365073.022, 721634.49 5365073, 721635.02 5365068.51, 721638.5 5365068.91, 721638.59 5365068.18, 721641.95 5365068.57))
18610;88007;-25.08302184806584;31.295687289276167;POLYGON ((721483.449 5365665.285, 721484.433 5365663.181, 721493.259 5365667.309, 721493.485 5365667.418, 721491.762 5365671.055, 721491.693 5365671.198, 721482.664 5365666.972, 721483.449 5365665.285))
17918;85032;-163.60294570277665;44.468479904206525;POLYGON ((721735.598 5365235.993, 721735.528 5365235.758, 721747.073 5365232.37, 721748.652 5365237.696, 721737.15 5365241.089, 721735.598 5365235.993))
18610;88112;154.91511490626937;31.29638556262855;POLYGON ((721481.165 5365670.191, 721482.664 5365666.972, 721491.693 5365671.198, 721489.897 5365674.976, 721480.892 5365670.771, 721481.165 5365670.191))
18690;88322;-27.65655936223351;33.760108819358685;POLYGON ((721629.991 5365426.085, 721631.704 5365426.981, 721630.3 5365429.679, 721628.588 5365428.78, 721629.991 5365426.085))
18690;88430;152.3182134598283;32.416653772307;POLYGON ((721627.188 5365431.468, 721623.124 5365429.336, 721624.228 5365427.237, 721625.937 5365423.971, 721629.036 5365425.585, 721629.991 5365426.085, 721627.188 5365431.468))
18690;88454;152.29528028539738;33.76228707289034;POLYGON ((721628.588 5365428.78, 721630.3 5365429.679, 721628.9 5365432.366, 721627.188 5365431.468, 721628.588 5365428.78))
17918;85047;16.27430166793596;43.681811074844674;POLYGON ((721749.82 5365223.999, 721750.365 5365225.848, 721745.371 5365227.306, 721745.321 5365227.186, 721744.798 5365225.464, 721749.82 5365223.999))
17918;85412;-163.72481738901067;43.68109411506773;POLYGON ((721750.365 5365225.848, 721750.897 5365227.655, 721746.098 5365229.078, 721745.644 5365227.972, 721745.371 5365227.306, 721750.365 5365225.848))
17918;85452;16.267142364806972;44.490264420112666;POLYGON ((721731.435 5365231.104, 721733.925 5365230.37, 721734.796 5365233.296, 721732.351 5365234.008, 721730.621 5365231.712, 721731.435 5365231.104))
17918;85538;-163.76409451156076;44.51046900193032;POLYGON ((721735.598 5365235.993, 721734.189 5365236.448, 721732.351 5365234.008, 721734.796 5365233.296, 721735.598 5365235.993))
17918;85576;16.316073360215597;44.47543926671472;POLYGON ((721741.733 5365227.326, 721741.989 5365228.187, 721745.321 5365227.186, 721745.644 5365227.972, 721746.098 5365229.078, 721747.073 5365232.37, 721735.528 5365235.758, 721733.925 5365230.37, 721734.311 5365230.256, 721734.346 5365230.378, 721737.615 5365229.456, 721737.369 5365228.595, 721741.733 5365227.326))
18740;88514;153.5367098797489;26.996999281396235;POLYGON ((721269.234 5365365.718, 721274.621 5365368.4, 721274.364 5365368.939, 721272.936 5365371.946, 721267.526 5365369.253, 721269.234 5365365.718))
18740;88535;-26.468429757528753;26.99556412012734;POLYGON ((721270.15 5365363.821, 721275.563 5365366.424, 721274.621 5365368.4, 721269.234 5365365.718, 721270.15 5365363.821))
18769;88673;-22.49996059862778;38.78052541488797;POLYGON ((721380.767 5365130.72, 721389.944 5365134.556, 721388.689 5365137.795, 721379.486 5365133.983, 721380.767 5365130.72))
18769;88691;157.49897279793117;38.777571064547686;POLYGON ((721379.486 5365133.983, 721388.689 5365137.795, 721387.427 5365141.053, 721378.21 5365137.235, 721379.486 5365133.983))
18142;85899;111.44622609801769;18.121258507213653;POLYGON ((721948.09 5365217.537, 721952.701 5365229.275, 721949.209 5365230.64, 721944.604 5365218.908, 721948.09 5365217.537))
18142;85972;-68.55105613052545;18.119167640007518;POLYGON ((721951.577 5365216.168, 721956.191 5365227.912, 721952.701 5365229.275, 721948.09 5365217.537, 721951.577 5365216.168))
18210;86297;158.63280174735985;38.399504278419286;POLYGON ((721077.988 5365612.256, 721090.603 5365617.192, 721088.928 5365621.465, 721076.309 5365616.528, 721077.988 5365612.256))
18210;86360;-21.369423500850786;38.39783148560662;POLYGON ((721090.391 5365611.001, 721089.934 5365612.165, 721092.221 5365613.065, 721090.603 5365617.192, 721077.988 5365612.256, 721079.614 5365608.118, 721087.036 5365611.031, 721087.492 5365609.867, 721090.391 5365611.001))
18331;86724;2.450495084124242;32.98113929143383;POLYGON ((721433.87 5365259.53, 721434 5365261.64, 721434.05 5365262.55, 721430.539 5365262.691, 721430.39 5365259.71, 721433.87 5365259.53))
18331;86867;-177.85104510165553;32.97801740112762;POLYGON ((721434.05 5365262.55, 721434.19 5365265.54, 721430.68 5365265.69, 721430.54 5365262.71, 721430.539 5365262.691, 721434.05 5365262.55))
18422;87210;148.47124191963997;39.6760131503278;POLYGON ((721228.448 5365545.573, 721241.775 5365553.749, 721239.267 5365557.094, 721235.578 5365554.648, 721226.479 5365548.796, 721228.448 5365545.573))
18422;87271;-31.524107347560374;39.682149978222505;POLYGON ((721230.319 5365542.51, 721233.282 5365544.307, 721237.478 5365546.823, 721237.66 5365546.51, 721238.469 5365547.072, 721238.319 5365547.327, 721243.979 5365550.811, 721241.775 5365553.749, 721228.448 5365545.573, 721230.319 5365542.51))
18527;87585;84.33933437763494;27.84158156901657;POLYGON ((721669.325 5365672.844, 721669.761 5365668.868, 721673.006 5365669.145, 721672.578 5365673.463, 721669.303 5365673.174, 721669.325 5365672.844))
18527;87696;-95.66208073761733;27.84502089404277;POLYGON ((721673.006 5365669.145, 721676.275 5365669.425, 721675.846 5365673.752, 721672.578 5365673.463, 721673.006 5365669.145))
18587;87877;;0.0;POLYGON ((721841.109 5365198.913, 721840.942 5365205.173, 721837.192 5365205.087, 721837.359 5365198.817, 721841.109 5365198.913))
18629;88130;;0.0;POLYGON ((721445.976 5365553.719, 721443.077 5365552.855, 721445.655 5365547.87, 721448.693 5365548.759, 721448.566 5365549.195, 721447.114 5365554.053, 721445.976 5365553.719))
18685;88349;117.75854059892373;24.054951795523337;POLYGON ((721691.312 5365183.227, 721694.292 5365188.889, 721690.286 5365190.996, 721687.305 5365185.354, 721691.312 5365183.227))
17615;83506;71.2041710844517;34.00701383098122;POLYGON ((721578.184 5365343.828, 721578.439 5365343.916, 721573.764 5365357.651, 721573.509 5365357.564, 721578.184 5365343.828))
17615;83551;-108.79710128202458;34.08615788659679;POLYGON ((721578.439 5365343.916, 721583.894 5365345.794, 721579.301 5365359.263, 721579.21 5365359.52, 721573.764 5365357.651, 721578.439 5365343.916))
17692;83713;63.126015636647935;28.27175769303556;POLYGON ((721056.617 5365860.062, 721059.532 5365860.447, 721057.095 5365865.256, 721054.513 5365863.963, 721056.617 5365860.062))
17692;83839;-116.86618249411549;28.27850560287235;POLYGON ((721059.532 5365860.447, 721062.542 5365860.844, 721059.658 5365866.537, 721057.095 5365865.256, 721059.532 5365860.447))
18720;88461;154.39547974320197;12.900943366002096;POLYGON ((721048.81 5365761.722, 721068.362 5365771.094, 721065.991 5365776.05, 721065.97 5365776.089, 721046.411 5365766.716, 721048.81 5365761.722))
18720;88511;-25.610131147944657;10.133459576886068;POLYGON ((721052.32 5365754.414, 721071.854 5365763.796, 721068.362 5365771.094, 721048.81 5365761.722, 721052.32 5365754.414))
18755;88631;-26.299943323771203;44.40250272079156;POLYGON ((721216.055 5365385.133, 721229.901 5365392.09, 721225.136 5365394.811, 721216.716 5365390.65, 721216.027 5365385.188, 721216.055 5365385.133))
18755;88670;;0.0;POLYGON ((721217.149 5365396.067, 721222.05 5365398.489, 721221.419 5365399.786, 721216.508 5365397.36, 721217.149 5365396.067))
18755;88688;153.7000208780754;44.41419428919306;POLYGON ((721217.149 5365396.067, 721217.16 5365396.045, 721211.886 5365393.435, 721211.908 5365393.392, 721216.716 5365390.65, 721225.136 5365394.811, 721225.826 5365400.269, 721225.791 5365400.337, 721217.149 5365396.067))
18755;88695;-116.64617244165188;55.71533613378397;POLYGON ((721229.901 5365392.09, 721229.925 5365392.102, 721225.826 5365400.269, 721225.136 5365394.811, 721229.901 5365392.09))
18755;88727;63.34196968864896;55.7111357325053;POLYGON ((721213.851 5365389.53, 721215.87 5365385.496, 721216.027 5365385.188, 721216.716 5365390.65, 721211.908 5365393.392, 721213.851 5365389.53))
19099;90297;;0.0;POLYGON ((721481.55 5365279.64, 721485.24 5365279.57, 721485 5365282.62, 721481.44 5365282.46, 721481.55 5365279.64))
17638;83536;-179.21423952636107;41.79094283448364;POLYGON ((721813.836 5365357.408, 721813.862 5365359.211, 721811.168 5365359.246, 721811.194 5365361.389, 721804.706 5365361.476, 721802.132 5365361.516, 721802.097 5365357.569, 721813.836 5365357.408))
17638;83606;0.7857604736388737;41.80521320284435;POLYGON ((721811.093 5365353.499, 721811.121 5365355.852, 721813.815 5365355.817, 721813.836 5365357.408, 721802.097 5365357.569, 721802.061 5365353.625, 721811.093 5365353.499))
17747;83970;-22.561880229884224;41.63763732463621;POLYGON ((721124.65 5365677.608, 721123.612 5365680.106, 721122.307 5365680.767, 721113.855 5365677.257, 721115.325 5365673.73, 721124.65 5365677.608))
17747;83998;-112.5872261412067;46.12160433724186;POLYGON ((721123.612 5365680.106, 721122.759 5365682.164, 721122.307 5365680.767, 721123.612 5365680.106))
17747;84062;157.43985491047147;41.63385452700935;POLYGON ((721112.385 5365680.782, 721113.855 5365677.257, 721122.307 5365680.767, 721122.759 5365682.164, 721121.722 5365684.661, 721112.385 5365680.782))
17825;84281;-15.748939786858642;29.3149029268221;POLYGON ((721088.614 5365908.861, 721100.781 5365912.289, 721099.254 5365917.705, 721087.07 5365914.269, 721088.614 5365908.861))
17825;84387;164.24790715051972;29.31506653150489;POLYGON ((721086.202 5365917.306, 721087.07 5365914.269, 721099.254 5365917.705, 721097.738 5365923.082, 721085.552 5365919.623, 721086.202 5365917.306))
17825;84493;164.2541147995159;14.933195086408702;POLYGON ((721086.202 5365917.306, 721083.906 5365916.655, 721084.754 5365913.635, 721085.196 5365912.067, 721087.512 5365912.72, 721086.202 5365917.306))
17825;84511;164.2792412051897;29.389334698482344;POLYGON ((721085.921 5365909.487, 721088.248 5365910.142, 721087.512 5365912.72, 721085.196 5365912.067, 721085.921 5365909.487))
17825;84567;-15.738419094066387;29.387549873233738;POLYGON ((721086.556 5365907.229, 721088.892 5365907.891, 721088.614 5365908.861, 721088.248 5365910.142, 721085.921 5365909.487, 721086.556 5365907.229))
17956;84933;2.46645517586407;31.02025495108702;POLYGON ((721411.68 5365260.59, 721414.66 5365260.44, 721414.816 5365263.451, 721411.83 5365263.581, 721411.68 5365260.59))
17956;84983;-177.51115090588235;30.941150011427304;POLYGON ((721414.97 5365266.43, 721411.98 5365266.58, 721411.83 5365263.581, 721414.816 5365263.451, 721414.97 5365266.43))
18019;85336;-18.75154270002639;40.38524552720202;POLYGON ((721781.333 5365282.555, 721793.743 5365286.768, 721792.128 5365291.516, 721779.747 5365287.312, 721781.333 5365282.555))
18019;85376;161.24495087120692;40.385922271587596;POLYGON ((721779.747 5365287.312, 721792.128 5365291.516, 721792.08 5365291.657, 721790.53 5365296.241, 721790.263 5365296.151, 721778.148 5365292.11, 721779.747 5365287.312))
18096;85638;166.5283882857047;32.36250900734169;POLYGON ((721073.454 5365626.943, 721079.294 5365628.342, 721079.051 5365629.358, 721073.211 5365627.959, 721073.454 5365626.943))
18096;85703;-13.471611705654055;32.37674515681018;POLYGON ((721073.905 5365625.053, 721079.745 5365626.452, 721079.294 5365628.342, 721073.454 5365626.943, 721073.905 5365625.053))
18162;85813;174.58346328689652;36.93815632026934;POLYGON ((721462.94 5365716.529, 721463.347 5365712.255, 721479.481 5365713.786, 721479.076 5365718.059, 721462.94 5365716.529))
18162;86009;-5.420723736070329;36.940424738422166;POLYGON ((721463.825 5365707.244, 721470.776 5365707.895, 721470.721 5365708.534, 721479.897 5365709.392, 721479.481 5365713.786, 721463.347 5365712.255, 721463.825 5365707.244))
18241;86187;160.97266403520098;38.1853802689029;POLYGON ((721553.775 5365341.007, 721563.982 5365344.527, 721562.592 5365348.57, 721552.412 5365345.068, 721553.775 5365341.007))
18241;86262;-19.022654494022674;38.193432377343946;POLYGON ((721554.452 5365338.992, 721555.152 5365336.957, 721565.372 5365340.482, 721563.982 5365344.527, 721553.775 5365341.007, 721554.452 5365338.992))
18332;86815;22.346131627312218;34.436176204657336;POLYGON ((721873.83 5365003.81, 721875.5 5365007.87, 721864.48 5365012.39, 721862.81 5365008.34, 721873.83 5365003.81))
18332;86953;-157.74034273681752;34.507177659032045;POLYGON ((721875.5 5365007.87, 721877.17 5365011.93, 721874.73 5365012.94, 721871.81 5365014.13, 721868.9 5365015.32, 721866.15 5365016.44, 721865.01 5365013.67, 721864.48 5365012.39, 721875.5 5365007.87))
18437;87495;178.15594145377418;46.49025158604307;POLYGON ((721581.293 5365028.942, 721591.17 5365029.26, 721591.014 5365033.472, 721587.865 5365033.359, 721587.865 5365033.371, 721585.495 5365033.295, 721585.496 5365033.266, 721581.118 5365033.103, 721581.293 5365028.942))
18437;87635;-1.844058546225824;46.49266740137256;POLYGON ((721581.469 5365024.731, 721587.625 5365025.003, 721591.322 5365025.158, 721591.32 5365025.207, 721591.17 5365029.26, 721581.293 5365028.942, 721581.469 5365024.731))
18437;87655;;0.0;POLYGON ((721587.865 5365033.371, 721587.814 5365034.658, 721585.443 5365034.615, 721585.495 5365033.295, 721587.865 5365033.371))
18568;87823;2.522761859698278;35.040499670738186;POLYGON ((721427.099 5365179.482, 721427.329 5365184.983, 721421.564 5365185.237, 721421.335 5365179.736, 721427.099 5365179.482))
18568;87867;-177.47723814030172;35.03929674105692;POLYGON ((721427.329 5365184.983, 721427.558 5365190.49, 721421.794 5365190.733, 721421.564 5365185.237, 721427.329 5365184.983))
18622;88073;-179.4256939997106;31.49590355304229;POLYGON ((721399.058 5365250.274, 721398.96 5365250.477, 721398.729 5365250.738, 721398.432 5365250.916, 721398.088 5365251.003, 721398.094 5365255.446, 721382.351 5365255.609, 721382.298 5365250.442, 721399.058 5365250.274))
18622;88341;0.5743060002894538;31.4963270038145;POLYGON ((721398.079 5365245.118, 721398.081 5365248.641, 721398.497 5365248.757, 721398.847 5365249.021, 721399.083 5365249.391, 721399.166 5365249.814, 721399.112 5365250.163, 721399.058 5365250.274, 721382.298 5365250.442, 721382.246 5365245.278, 721398.079 5365245.118))
18717;88457;-115.92769681811568;26.1206516273068;POLYGON ((721020.281 5365856.231, 721025.259 5365858.646, 721018.878 5365871.771, 721013.911 5365869.335, 721020.281 5365856.231))
18717;88481;64.07710406254552;26.133069078189244;POLYGON ((721015.316 5365853.823, 721020.281 5365856.231, 721013.911 5365869.335, 721008.938 5365866.898, 721015.316 5365853.823))
18752;88628;;0.0;POLYGON ((721211.632 5365388.411, 721213.662 5365384.378, 721215.87 5365385.496, 721213.851 5365389.53, 721211.632 5365388.411))
18772;88685;171.80623569785854;29.276751609589766;POLYGON ((721607.898 5365034.035, 721614.168 5365034.921, 721613.633 5365038.874, 721607.334 5365037.967, 721607.898 5365034.035))
18793;88791;;0.0;POLYGON ((721176.462 5365606.218, 721178.535 5365607.067, 721177.783 5365608.899, 721175.695 5365608.037, 721176.462 5365606.218))
18793;88806;157.57649022581404;32.38241350621731;POLYGON ((721169.398 5365596.736, 721182.283 5365602.053, 721182.273 5365602.077, 721179.875 5365607.62, 721178.535 5365607.067, 721176.462 5365606.218, 721176.467 5365606.205, 721167.129 5365602.367, 721169.398 5365596.736))
18793;88809;-22.423056879189602;32.38014270251701;POLYGON ((721169.398 5365596.736, 721171.65 5365591.152, 721178.121 5365593.817, 721184.671 5365596.525, 721184.32 5365597.322, 721182.283 5365602.053, 721169.398 5365596.736))
18814;88846;57.53225442335386;29.39302494832416;POLYGON ((721672.879 5365012.786, 721676.046 5365014.806, 721672.742 5365019.997, 721669.584 5365017.991, 721672.879 5365012.786))
18814;88861;-122.47619135886376;29.40001234032107;POLYGON ((721676.046 5365014.806, 721676.659 5365015.197, 721676.574 5365015.304, 721677.993 5365016.13, 721674.74 5365021.267, 721674.691 5365021.235, 721672.742 5365019.997, 721676.046 5365014.806))
18825;88912;;0.0;POLYGON ((721516.189 5365156.447, 721519.465 5365157.988, 721517.694 5365161.814, 721514.411 5365160.294, 721516.189 5365156.447))
18825;88918;-25.17016435118225;46.19783461317832;POLYGON ((721514.64 5365146.789, 721522.867 5365150.656, 721521.619 5365153.399, 721521.755 5365153.462, 721521.335 5365154.373, 721512.955 5365150.435, 721514.64 5365146.789))
18825;88933;;0.0;POLYGON ((721521.755 5365153.462, 721523.763 5365154.374, 721521.674 5365158.887, 721519.678 5365157.969, 721521.755 5365153.462))
18825;88955;154.82983564881772;46.19251708921099;POLYGON ((721512.955 5365150.435, 721521.335 5365154.373, 721519.678 5365157.969, 721519.51 5365157.891, 721519.465 5365157.988, 721516.189 5365156.447, 721516.205 5365156.41, 721511.25 5365154.124, 721512.955 5365150.435))
18849;89063;-88.98068013999749;34.41766921577465;POLYGON ((721443.903 5365126.314, 721444.006 5365132.103, 721438.509 5365132.204, 721438.407 5365126.459, 721443.903 5365126.314))
18849;89089;91.01715501274106;34.41842739001056;POLYGON ((721438.407 5365126.459, 721438.509 5365132.204, 721433.015 5365132.303, 721432.908 5365126.603, 721438.407 5365126.459))
18872;89233;;0.0;POLYGON ((721787.874 5365224.81, 721780.235 5365220.727, 721780.375 5365220.472, 721782.199 5365221.444, 721784.456 5365217.198, 721787.152 5365218.676, 721786.46 5365219.98, 721789.56 5365221.633, 721787.874 5365224.81))
18840;88994;168.3544135179613;35.45313545931473;POLYGON ((721536.158 5365357.048, 721538.322 5365357.494, 721537.79 5365360.06, 721535.663 5365359.602, 721536.158 5365357.048))
18840;89084;-11.628135099467414;37.90715817606934;POLYGON ((721527.37 5365351.24, 721539.13 5365353.66, 721539.1 5365353.74, 721538.322 5365357.494, 721536.158 5365357.048, 721528.595 5365355.492, 721526.624 5365355.086, 721527.37 5365351.24))
18840;89096;168.3677389009456;19.28810442650048;POLYGON ((721527.86 5365359.64, 721527.793 5365359.627, 721528.595 5365355.492, 721536.158 5365357.048, 721535.663 5365359.602, 721535.42 5365359.55, 721534.66 5365363.47, 721527.39 5365362.07, 721527.86 5365359.64))
18840;89099;168.3432336803723;35.45683634666104;POLYGON ((721526.624 5365355.086, 721528.595 5365355.492, 721527.793 5365359.627, 721525.82 5365359.23, 721526.624 5365355.086))
